"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"157","P04637.PF00870: (38/5)",1,0.152970641851425,0.267215669155121,3.1263542175293,0.626315789473684,19,0.652631578947368,0.726315789473684,10,0.5
"158","P04637.PF00870: (38/5)",2,0.99959796667099,0.885451257228851,0.879155457019806,0.905263157894737,7,0.868421052631579,0.952631578947368,15,0.5
"159","P04637.PF00870: (38/5)",3,0.941732466220856,0.668460190296173,1.29703152179718,0.536842105263158,9,0.547368421052632,0.678947368421053,2,0.5
"160","P04637.PF00870: (38/5)",4,0.839047729969025,0.728767454624176,1.16457223892212,0.768421052631579,12,0.563157894736842,0.905263157894737,1,0.5
"161","Q09428.PF00005: (10/4)",0,0.636854708194733,0.154553145170212,2.0828742980957,0.575,15,0.65,0.775,8,0.5
"162","Q09428.PF00005: (10/4)",1,1.09412610530853,1.13345813751221,0.950183153152466,0.775,5,0.775,0.8,8,0.5
"163","Q09428.PF00005: (10/4)",2,0.955392718315125,0.688227891921997,0.877592504024506,0.7,10,0.7,0.725,9,0.5
"164","Q09428.PF00005: (10/4)",3,0.964721202850342,0.926844596862793,1.04607915878296,0.55,8,0.85,0.95,16,0.5
"165","Q09428.PF00005: (10/4)",4,1.04063725471497,0.898669362068176,0.883196949958801,0.775,8,0.75,0.775,8,0.5
"166","O00555.PF00520: (10/6)",0,0.711471736431122,0.51392263174057,0.548358738422394,0.883333333333333,6,0.766666666666667,0.883333333333333,5,0.5
"167","O00555.PF00520: (10/6)",1,0.712018847465515,0.607766628265381,0.692585468292236,0.916666666666667,4,0.816666666666667,0.916666666666667,3,0.5
"168","O00555.PF00520: (10/6)",2,0.650923490524292,0.577914535999298,0.648539900779724,0.8,7,0.933333333333333,0.983333333333333,12,0.5
"169","O00555.PF00520: (10/6)",3,0.688715875148773,0.491275519132614,0.650448203086853,0.866666666666667,8,0.9,0.933333333333333,15,0.5
"170","O00555.PF00520: (10/6)",4,0.66495817899704,0.522290647029877,0.818657755851746,0.7,8,0.816666666666667,0.9,5,0.5
"171","Q14654.PF01007: (6/7)",0,0.816553115844727,0.613569796085358,0.525279760360718,0.761904761904762,10,0.833333333333333,0.857142857142857,9,0.5
"172","Q14654.PF01007: (6/7)",1,0.853902757167816,0.615707993507385,0.545933246612549,0.69047619047619,10,0.666666666666667,0.738095238095238,1,0.5
"173","Q14654.PF01007: (6/7)",2,0.582506358623505,0.299971997737885,0.273796439170837,0.976190476190476,16,1,1,18,0.5
"174","Q14654.PF01007: (6/7)",3,0.80218118429184,0.490635991096497,0.567352652549744,0.69047619047619,12,0.642857142857143,0.833333333333333,1,0.5
"175","Q14654.PF01007: (6/7)",4,0.644890129566193,0.297744691371918,0.454560190439224,0.857142857142857,17,0.80952380952381,0.904761904761905,7,0.5
"176","Q99250.PF00520: (5/15)",0,0.645374655723572,0.630514740943909,0.326210349798203,0.733333333333333,6,0.746666666666667,0.84,17,0.5
"177","Q99250.PF00520: (5/15)",1,0.67042064666748,0.596776127815247,0.305963754653931,0.853333333333333,6,0.786666666666667,0.92,4,0.5
