"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"76","P21802.chps: (4/13)",0,0.225520387291908,0.24345888197422,0.302206546068192,0.557692307692308,9,0.730769230769231,0.769230769230769,14,0.5
"77","P21802.chps: (4/13)",1,0.200344011187553,0.189466580748558,0.315472334623337,0.538461538461538,13,0.519230769230769,0.596153846153846,3,0.5
"78","P21802.chps: (4/13)",2,0.232566133141518,0.188948065042496,0.281706839799881,0.596153846153846,12,0.596153846153846,0.807692307692308,2,0.5
"79","P21802.chps: (4/13)",3,0.265961498022079,0.203698232769966,0.306342244148254,0.538461538461538,11,0.538461538461538,0.615384615384615,1,0.5
"80","P21802.chps: (4/13)",4,0.0663713440299034,0.0655177533626556,1.16303384304047,0.596153846153846,20,0.596153846153846,0.846153846153846,8,0.5
"81","P07949.chps: (6/12)",0,0.188900962471962,0.140431344509125,0.278474301099777,0.888888888888889,13,0.902777777777778,0.930555555555556,14,0.5
"82","P07949.chps: (6/12)",1,0.255867481231689,0.200772136449814,0.311728239059448,0.888888888888889,10,0.847222222222222,0.902777777777778,7,0.5
"83","P07949.chps: (6/12)",2,0.114838659763336,0.125971987843513,0.469402462244034,0.805555555555556,14,0.916666666666667,0.916666666666667,13,0.5
"84","P07949.chps: (6/12)",3,0.356014281511307,0.196149751543999,0.529776334762573,0.791666666666667,10,0.805555555555556,0.861111111111111,1,0.5
"85","P07949.chps: (6/12)",4,0.316438049077988,0.20017671585083,0.38793072104454,0.763888888888889,9,0.763888888888889,0.861111111111111,1,0.5
"86","P04637.chps: (38/5)",0,0.72890704870224,0.583332240581512,1.39497470855713,0.778947368421053,12,0.747368421052632,0.8,11,0.5
"87","P04637.chps: (38/5)",1,0.543437540531158,0.630656003952026,1.3679496049881,0.642105263157895,8,0.657894736842105,0.668421052631579,15,0.5
"88","P04637.chps: (38/5)",2,1.30233097076416,0.5854731798172,0.727156639099121,0.894736842105263,7,0.889473684210526,0.926315789473684,6,0.5
"89","P04637.chps: (38/5)",3,1.15374219417572,0.968240261077881,1.40775835514069,0.568421052631579,7,0.531578947368421,0.673684210526316,11,0.5
"90","P04637.chps: (38/5)",4,0.912819504737854,0.722953855991364,0.887034893035889,0.805263157894737,8,0.826315789473684,0.905263157894737,9,0.5
"91","Q09428.chps: (10/4)",0,1.18886613845825,0.870643019676208,0.952801883220673,0.6,1,0.6,0.65,12,0.5
"92","Q09428.chps: (10/4)",1,1.18729782104492,0.870831310749054,0.952564537525177,0.725,1,0.8,0.825,19,0.5
"93","Q09428.chps: (10/4)",2,0.676718473434448,0.511588871479034,0.88195526599884,0.75,11,0.675,0.825,16,0.5
"94","Q09428.chps: (10/4)",3,0.903968214988708,0.625529825687408,0.7973792552948,0.8,11,0.875,0.925,15,0.5
"95","Q09428.chps: (10/4)",4,0.880004644393921,0.792539060115814,1.01593422889709,0.6,8,0.575,0.65,1,0.5
"96","O00555.chps: (10/6)",0,0.725728034973145,0.181988194584846,1.11791110038757,0.666666666666667,15,0.766666666666667,0.833333333333333,19,0.5
"97","O00555.chps: (10/6)",1,0.676148355007172,0.496032804250717,0.657677829265594,0.9,13,0.85,0.9,13,0.5
"98","O00555.chps: (10/6)",2,0.774076640605927,0.402341157197952,0.947714924812317,0.6,13,0.716666666666667,0.916666666666667,16,0.5
"99","O00555.chps: (10/6)",3,0.570855736732483,0.61031699180603,0.657162427902222,0.75,10,0.816666666666667,0.85,1,0.5
"100","O00555.chps: (10/6)",4,0.51833975315094,0.49219474196434,0.626505255699158,0.866666666666667,13,0.85,0.9,5,0.5
"101","Q14654.chps: (6/7)",0,0.400893002748489,0.300431370735168,0.363976955413818,0.976190476190476,16,0.976190476190476,1,14,0.5
"102","Q14654.chps: (6/7)",1,0.470419734716415,0.241859495639801,0.558515667915344,0.880952380952381,16,0.952380952380952,0.952380952380952,18,0.5
"103","Q14654.chps: (6/7)",2,0.397062450647354,0.227342337369919,0.446251034736633,0.928571428571429,15,0.904761904761905,1,18,0.5
"104","Q14654.chps: (6/7)",3,0.445051044225693,0.112586408853531,0.55588835477829,0.785714285714286,20,0.785714285714286,0.833333333333333,1,0.5
"105","Q14654.chps: (6/7)",4,0.522008895874023,0.33108776807785,0.431033968925476,0.904761904761905,13,0.928571428571429,0.928571428571429,20,0.5
"106","Q99250.chps: (5/14)",0,0.34315437078476,0.259522974491119,0.279616445302963,0.814285714285714,8,0.771428571428571,0.885714285714286,5,0.5
"107","Q99250.chps: (5/14)",1,0.346013247966766,0.25937432050705,0.277477949857712,0.8,8,0.714285714285714,0.885714285714286,5,0.5
"108","Q99250.chps: (5/14)",2,0.394649654626846,0.113776661455631,0.566452205181122,0.571428571428571,10,0.657142857142857,0.828571428571429,12,0.5
"109","Q99250.chps: (5/14)",3,0.285654366016388,0.147338211536407,0.697157204151154,0.557142857142857,11,0.628571428571429,0.657142857142857,19,0.5
"110","Q99250.chps: (5/14)",4,0.199210852384567,0.104973278939724,0.52839583158493,0.5,16,0.671428571428571,0.814285714285714,12,0.5
"111","Q14524.chps: (18/15)",0,0.737886071205139,0.742701828479767,0.76916778087616,0.544444444444444,1,0.574074074074074,0.596296296296296,12,0.5
"112","Q14524.chps: (18/15)",1,0.715498983860016,0.680029809474945,0.708447337150574,0.648148148148148,6,0.555555555555556,0.67037037037037,4,0.5
"113","Q14524.chps: (18/15)",2,0.69545966386795,0.697634994983673,0.680325627326965,0.688888888888889,6,0.611111111111111,0.711111111111111,4,0.5
"114","Q14524.chps: (18/15)",3,0.698322296142578,0.640115857124329,0.671332538127899,0.796296296296296,7,0.707407407407407,0.8,6,0.5
"115","Q14524.chps: (18/15)",4,0.584884643554688,0.395319253206253,1.1772483587265,0.588888888888889,18,0.625925925925926,0.722222222222222,9,0.5
"116","P15056.PF00130: (8/11)",0,0.358272552490234,0.19699139893055,0.46688175201416,0.784090909090909,18,0.704545454545455,0.852272727272727,14,0.5
"117","P15056.PF00130: (8/11)",1,0.489453673362732,0.478389978408813,0.580197036266327,0.522727272727273,1,0.75,0.886363636363636,15,0.5
"118","P15056.PF00130: (8/11)",2,0.382955014705658,0.229508712887764,0.477941066026688,0.784090909090909,15,0.727272727272727,0.829545454545455,14,0.5
"119","P15056.PF00130: (8/11)",3,0.355178594589233,0.279085457324982,0.581171751022339,0.534090909090909,13,0.522727272727273,0.590909090909091,11,0.5
"120","P15056.PF00130: (8/11)",4,0.348585486412048,0.223627358675003,0.420039504766464,0.886363636363636,14,0.636363636363636,0.909090909090909,17,0.5
"121","P15056.PF07714: (8/11)",0,0.409838557243347,0.301561206579208,0.648266136646271,0.556818181818182,6,0.670454545454545,0.795454545454545,14,0.5
"122","P15056.PF07714: (8/11)",1,0.396145164966583,0.321380496025085,0.703171908855438,0.556818181818182,6,0.636363636363636,0.806818181818182,15,0.5
"123","P15056.PF07714: (8/11)",2,0.332908540964127,0.214497610926628,0.527866899967194,0.75,9,0.727272727272727,0.795454545454546,14,0.5
"124","P15056.PF07714: (8/11)",3,0.41119509935379,0.422586619853973,0.648197591304779,0.625,2,0.534090909090909,0.625,1,0.5
"125","P15056.PF07714: (8/11)",4,0.440739631652832,0.425850659608841,0.558013737201691,0.761363636363636,2,0.840909090909091,0.875,5,0.5
"126","P15056.PF02196: (8/11)",0,0.351372450590134,0.214829593896866,0.386036545038223,0.852272727272727,20,0.852272727272727,0.943181818181818,19,0.5
"127","P15056.PF02196: (8/11)",1,0.285794943571091,0.237030059099197,0.474692195653915,0.75,17,0.670454545454545,0.761363636363636,14,0.5
"128","P15056.PF02196: (8/11)",2,0.402462750673294,0.357708930969238,0.501262485980988,0.738636363636364,12,0.840909090909091,0.840909090909091,16,0.5
"129","P15056.PF02196: (8/11)",3,0.402135938405991,0.261766314506531,0.570997178554535,0.852272727272727,14,0.818181818181818,0.852272727272727,14,0.5
"130","P15056.PF02196: (8/11)",4,0.211909413337708,0.172365590929985,0.605472981929779,0.693181818181818,20,0.693181818181818,0.840909090909091,17,0.5
"131","P21802.PF07679: (4/13)",0,0.69400292634964,0.224589288234711,0.505303084850311,0.903846153846154,12,0.942307692307692,0.961538461538462,18,0.5
"132","P21802.PF07679: (4/13)",1,0.664561212062836,0.594877064228058,0.245615765452385,0.903846153846154,5,0.942307692307692,1,9,0.5
"133","P21802.PF07679: (4/13)",2,0.680490374565125,0.641190707683563,0.336258322000504,0.653846153846154,4,0.769230769230769,0.826923076923077,2,0.5
"134","P21802.PF07679: (4/13)",3,0.558859288692474,0.547082960605621,0.232516184449196,0.807692307692308,6,0.673076923076923,0.903846153846154,13,0.5
"135","P21802.PF07679: (4/13)",4,0.508888840675354,0.360877275466919,0.353592187166214,0.557692307692308,11,0.596153846153846,0.596153846153846,15,0.5
"136","P21802.PF07714: (4/13)",0,0.420578390359879,0.218846932053566,0.395014643669128,0.557692307692308,8,0.5,0.711538461538462,2,0.5
"137","P21802.PF07714: (4/13)",1,0.384569257497787,0.38479807972908,0.307393759489059,0.519230769230769,4,0.576923076923077,0.711538461538462,1,0.5
"138","P21802.PF07714: (4/13)",2,0.325394719839096,0.199149921536446,0.389526396989822,0.634615384615385,9,0.692307692307692,0.826923076923077,6,0.5
"139","P21802.PF07714: (4/13)",3,0.351087987422943,0.275372743606567,0.794314563274384,0.634615384615385,8,0.923076923076923,0.923076923076923,19,0.5
"140","P21802.PF07714: (4/13)",4,0.44815319776535,0.419279426336288,0.350738376379013,0.75,2,0.519230769230769,0.75,2,0.5
"141","P07949.PF00028: (6/12)",0,0.509858012199402,0.345811158418655,0.357523769140244,0.930555555555556,12,0.916666666666667,0.972222222222222,13,0.5
"142","P07949.PF00028: (6/12)",1,0.526701092720032,0.158119291067123,0.382424503564835,0.902777777777778,14,0.930555555555556,0.930555555555556,16,0.5
"143","P07949.PF00028: (6/12)",2,0.379956662654877,0.156407430768013,0.9206223487854,0.833333333333333,20,0.833333333333333,0.847222222222222,13,0.5
"144","P07949.PF00028: (6/12)",3,0.485241800546646,0.25722149014473,0.296515136957169,0.777777777777778,14,0.805555555555556,0.847222222222222,13,0.5
"145","P07949.PF00028: (6/12)",4,0.537483036518097,0.318099558353424,0.629366099834442,0.694444444444444,13,0.861111111111111,0.861111111111111,20,0.5
"146","P07949.PF07714: (6/12)",0,0.344871610403061,0.326276004314423,0.38536325097084,0.819444444444444,6,0.777777777777778,0.930555555555556,14,0.5
"147","P07949.PF07714: (6/12)",1,0.367369115352631,0.352876335382462,0.417802184820175,0.805555555555556,5,0.916666666666667,0.972222222222222,11,0.5
"148","P07949.PF07714: (6/12)",2,0.435574501752853,0.375003308057785,0.304529458284378,0.791666666666667,4,0.986111111111111,1,9,0.5
"149","P07949.PF07714: (6/12)",3,0.343398034572601,0.203651502728462,0.346583157777786,0.722222222222222,10,0.819444444444444,0.902777777777778,15,0.5
"150","P07949.PF07714: (6/12)",4,0.420455068349838,0.326929181814194,0.466003030538559,0.680555555555556,6,0.611111111111111,0.805555555555556,5,0.5
"151","P07949.PF17756: (6/12)",0,0.351083040237427,0.218930169939995,0.350322335958481,0.819444444444444,17,0.847222222222222,0.861111111111111,15,0.5
"152","P07949.PF17756: (6/12)",1,0.400710761547089,0.266804248094559,0.331771463155746,0.819444444444444,16,0.819444444444444,0.875,9,0.5
"153","P07949.PF17756: (6/12)",2,0.329432129859924,0.20246846973896,0.434744268655777,0.791666666666667,18,0.75,0.902777777777778,2,0.5
"154","P07949.PF17756: (6/12)",3,0.305863857269287,0.1901915371418,0.285874456167221,0.875,20,0.875,0.888888888888889,17,0.5
"155","P07949.PF17756: (6/12)",4,0.340663254261017,0.25741708278656,0.35617670416832,0.861111111111111,16,0.805555555555556,0.888888888888889,1,0.5
"156","P04637.PF00870: (38/5)",0,0.669943392276764,0.522385895252228,1.13106203079224,0.784210526315789,11,0.810526315789474,0.815789473684211,9,0.5
"157","P04637.PF00870: (38/5)",1,0.152970641851425,0.267215669155121,3.1263542175293,0.626315789473684,19,0.652631578947368,0.726315789473684,10,0.5
"158","P04637.PF00870: (38/5)",2,0.99959796667099,0.885451257228851,0.879155457019806,0.905263157894737,7,0.868421052631579,0.952631578947368,15,0.5
"159","P04637.PF00870: (38/5)",3,0.941732466220856,0.668460190296173,1.29703152179718,0.536842105263158,9,0.547368421052632,0.678947368421053,2,0.5
"160","P04637.PF00870: (38/5)",4,0.839047729969025,0.728767454624176,1.16457223892212,0.768421052631579,12,0.563157894736842,0.905263157894737,1,0.5
"161","Q09428.PF00005: (10/4)",0,0.636854708194733,0.154553145170212,2.0828742980957,0.575,15,0.65,0.775,8,0.5
"162","Q09428.PF00005: (10/4)",1,1.09412610530853,1.13345813751221,0.950183153152466,0.775,5,0.775,0.8,8,0.5
"163","Q09428.PF00005: (10/4)",2,0.955392718315125,0.688227891921997,0.877592504024506,0.7,10,0.7,0.725,9,0.5
"164","Q09428.PF00005: (10/4)",3,0.964721202850342,0.926844596862793,1.04607915878296,0.55,8,0.85,0.95,16,0.5
"165","Q09428.PF00005: (10/4)",4,1.04063725471497,0.898669362068176,0.883196949958801,0.775,8,0.75,0.775,8,0.5
"166","O00555.PF00520: (10/6)",0,0.711471736431122,0.51392263174057,0.548358738422394,0.883333333333333,6,0.766666666666667,0.883333333333333,5,0.5
"167","O00555.PF00520: (10/6)",1,0.712018847465515,0.607766628265381,0.692585468292236,0.916666666666667,4,0.816666666666667,0.916666666666667,3,0.5
"168","O00555.PF00520: (10/6)",2,0.650923490524292,0.577914535999298,0.648539900779724,0.8,7,0.933333333333333,0.983333333333333,12,0.5
"169","O00555.PF00520: (10/6)",3,0.688715875148773,0.491275519132614,0.650448203086853,0.866666666666667,8,0.9,0.933333333333333,15,0.5
"170","O00555.PF00520: (10/6)",4,0.66495817899704,0.522290647029877,0.818657755851746,0.7,8,0.816666666666667,0.9,5,0.5
"171","Q14654.PF01007: (6/7)",0,0.816553115844727,0.613569796085358,0.525279760360718,0.761904761904762,10,0.833333333333333,0.857142857142857,9,0.5
"172","Q14654.PF01007: (6/7)",1,0.853902757167816,0.615707993507385,0.545933246612549,0.69047619047619,10,0.666666666666667,0.738095238095238,1,0.5
"173","Q14654.PF01007: (6/7)",2,0.582506358623505,0.299971997737885,0.273796439170837,0.976190476190476,16,1,1,18,0.5
"174","Q14654.PF01007: (6/7)",3,0.80218118429184,0.490635991096497,0.567352652549744,0.69047619047619,12,0.642857142857143,0.833333333333333,1,0.5
"175","Q14654.PF01007: (6/7)",4,0.644890129566193,0.297744691371918,0.454560190439224,0.857142857142857,17,0.80952380952381,0.904761904761905,7,0.5
"176","Q99250.PF00520: (5/15)",0,0.645374655723572,0.630514740943909,0.326210349798203,0.733333333333333,6,0.746666666666667,0.84,17,0.5
"177","Q99250.PF00520: (5/15)",1,0.67042064666748,0.596776127815247,0.305963754653931,0.853333333333333,6,0.786666666666667,0.92,4,0.5
"178","Q99250.PF00520: (5/15)",2,0.629487812519073,0.64152193069458,0.352640479803085,0.626666666666667,5,0.586666666666667,0.733333333333333,9,0.5
"179","Q99250.PF00520: (5/15)",3,0.684333503246307,0.63838917016983,0.504613697528839,0.72,6,0.613333333333333,0.733333333333333,16,0.5
"180","Q99250.PF00520: (5/15)",4,0.723625838756561,0.65492856502533,0.399296134710312,0.586666666666667,5,0.706666666666667,0.746666666666667,13,0.5
"181","Q14524.PF00520: (18/16)",0,0.755612671375275,0.735531032085419,0.708160698413849,0.732638888888889,3,0.597222222222222,0.84375,2,0.5
"182","Q14524.PF00520: (18/16)",1,0.674860954284668,0.586827993392944,0.798762142658234,0.680555555555556,5,0.725694444444444,0.777777777777778,20,0.5
"183","Q14524.PF00520: (18/16)",2,0.673226892948151,0.635623097419739,0.731729924678802,0.71875,5,0.809027777777778,0.840277777777778,18,0.5
"184","Q14524.PF00520: (18/16)",3,0.673072338104248,0.524922430515289,0.493298202753067,0.777777777777778,8,0.715277777777778,0.833333333333333,3,0.5
