"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"136","P21802.PF07714: (4/13)",0,0.367677569389343,0.23936527967453,0.380246430635452,0.942307692307692,5,0.846153846153846,1,16,0.5
"137","P21802.PF07714: (4/13)",1,0.354992896318436,0.166788533329964,0.456500917673111,0.884615384615385,7,0.846153846153846,0.942307692307692,8,0.5
"138","P21802.PF07714: (4/13)",2,0.355096399784088,0.305686891078949,0.308373659849167,0.711538461538462,5,0.634615384615385,0.807692307692308,2,0.5
"139","P21802.PF07714: (4/13)",3,0.315281420946121,0.211928531527519,0.273992389440536,0.75,5,0.807692307692308,0.826923076923077,10,0.5
"140","P21802.PF07714: (4/13)",4,0.431879669427872,0.417236655950546,0.360124111175537,0.788461538461538,2,0.615384615384615,0.788461538461538,2,0.5
"141","P07949.PF00028: (6/12)",0,0.446010679006577,0.44827800989151,0.295113801956177,0.833333333333333,17,0.819444444444444,0.888888888888889,6,0.5
"142","P07949.PF00028: (6/12)",1,0.192857727408409,0.0833324417471886,0.110110394656658,1,17,0.944444444444444,1,13,0.5
"143","P07949.PF00028: (6/12)",2,0.274237930774689,0.273220062255859,0.754396736621857,1,11,0.944444444444444,1,11,0.5
"144","P07949.PF00028: (6/12)",3,0.0554280281066895,0.0911857485771179,0.556551992893219,0.736111111111111,20,0.736111111111111,0.819444444444444,13,0.5
"145","P07949.PF00028: (6/12)",4,0.254147171974182,0.0878113359212875,0.604078888893127,0.888888888888889,16,0.875,0.888888888888889,7,0.5
"146","P07949.PF07714: (6/12)",0,0.319772154092789,0.233426809310913,0.313770860433578,0.791666666666667,5,0.916666666666667,0.944444444444444,6,0.5
"147","P07949.PF07714: (6/12)",1,0.349696189165115,0.210208833217621,0.260619968175888,0.861111111111111,6,0.888888888888889,0.944444444444444,13,0.5
"148","P07949.PF07714: (6/12)",2,0.376606553792953,0.251285165548325,0.251816242933273,0.888888888888889,5,0.944444444444444,1,6,0.5
"149","P07949.PF07714: (6/12)",3,0.332747966051102,0.290628850460052,0.406464070081711,0.722222222222222,4,0.611111111111111,0.791666666666667,8,0.5
"150","P07949.PF07714: (6/12)",4,0.404160916805267,0.363799512386322,0.355879276990891,0.722222222222222,3,0.722222222222222,0.944444444444444,7,0.5
"151","P07949.PF17756: (6/12)",0,0.21294292807579,0.0864626988768578,0.660976111888885,0.819444444444444,19,0.833333333333333,0.958333333333333,6,0.5
"152","P07949.PF17756: (6/12)",1,0.428078711032867,0.143917769193649,0.230003476142883,0.972222222222222,15,0.972222222222222,1,18,0.5
"153","P07949.PF17756: (6/12)",2,0.295920550823212,0.0732628479599953,0.328241437673569,0.986111111111111,20,0.986111111111111,0.986111111111111,1,0.5
"154","P07949.PF17756: (6/12)",3,0.144109100103378,0.164067044854164,0.34814915060997,0.819444444444444,19,0.791666666666667,0.875,10,0.5
"155","P07949.PF17756: (6/12)",4,0.283160269260406,0.0998990163207054,0.199690297245979,0.958333333333333,20,0.958333333333333,0.958333333333333,16,0.5
"156","P04637.PF00870: (38/5)",0,0.83384758234024,0.542972087860107,1.04658937454224,0.763157894736842,9,0.852631578947368,0.878947368421053,16,0.5
"157","P04637.PF00870: (38/5)",1,0.187855049967766,0.231493979692459,1.62530076503754,0.8,18,0.8,0.821052631578947,19,0.5
"158","P04637.PF00870: (38/5)",2,1.02481114864349,1.11795210838318,1.22130835056305,0.826315789473684,4,0.921052631578947,0.952631578947368,19,0.5
"159","P04637.PF00870: (38/5)",3,0.485073000192642,0.334926247596741,1.76421344280243,0.689473684210526,20,0.689473684210526,0.705263157894737,17,0.5
"160","P04637.PF00870: (38/5)",4,0.753588974475861,0.657357573509216,1.43896675109863,0.694736842105263,8,0.710526315789474,0.857894736842105,7,0.5
"161","Q09428.PF00005: (10/4)",0,0.838960528373718,0.917106866836548,1.01131355762482,0.625,7,0.675,0.75,3,0.5
